@id,@lon,@lat,name,stars,city,street
1000000671880893,21.4519927,41.9826585,Okta,3,Skopje,3 Makedonska Brigada
1000000671927960,21.6759197,42.0256313,Makpetrol,4,Deljadrovci,Friendship
1000000674126646,21.4714496,41.9670799,Marija trejd,1,Skopje,Boris Trajkovski
1000000723398414,22.0972542,41.4943247,Памела Ойл,2,Negotino,Маршал Тито
1000000804824988,21.2502312,41.3568148,Макпетрол 027,4,Krushevo OT,R1306
1000000808194256,21.572415,41.3512613,Макпетрол 094,0,Prilep,Aleksandar Makedonski
1000000816777659,21.9472876,41.528574,Црна Река Петрол,4,Rosoman,R1101
1000000816789116,21.9245228,41.4876266,Црна Река Петрол,2,Sirkovo,R1101
1000000822251761,21.4982826,41.2883923,Макпетрол,4,Berovci,A3
1000000825444467,21.2009166,41.233243,ДХМ Петрол,2,Demir Hisar,R1305
1000000825445588,21.3800096,41.4460071,Медио Петрол,0,Zhabjani,Andon Ivanoski
1000000839846765,21.9458567,41.8733528,ДА Петрол,4,Sveti Nikole,Highway Goce Delchev
1000000847093634,21.9388591,41.8722917,AK OIL,0,Sveti Nikole,4ти Јули
1000000866280262,22.8361925,41.7391789,Дива Компани,3,Smojmirovo,Smojmirovo
1000000866283750,22.8507332,41.7159612,МакПетрол 033,3,Berovo,Marshal Tito
1000000866284647,22.8420482,41.7095869,Шливка Петрол,3,Berovo,R1310
1000000897674960,21.8363195,42.0574418,Авиа Оил,4,Skachkovce,R1204
1000000904730352,20.5211697,41.5168179,Дениз Петрол,3,Dzhepishte,R1201
1000000905575137,22.5102522,41.8891207,Дади Оил,3,Vinica,R2334
1000000905580370,22.4996105,41.8867342,Макпетрол,2,Vinica,Илинденска
1000000930966128,20.6379356,41.2497693,Makpetrol,3,Vevchani,R1201
1000000975240897,21.3604045,41.1025286,Пего Петрол,2,Kukurechani,R1101
1000000982875413,21.2933791,41.4163019,Еко Трен,1,Zhitoshe,R2335
1000000990227311,21.3446151,41.037708,Макоил,0,Bitola,Filip Vtori Makedonski
1000001044337990,22.4237861,41.9140706,Лукоил 2,3,Kochani,Todosija Paunov
1000001054290136,21.3085556,41.4483317,Рамески ИБМ,1,Lazhani,R2335
2000000012342839,22.7731352,41.9710144,Dadi Kompani,1,Delchevo,Индустриска
