@id,@lon,@lat,name,4,city,street
4988000122,22.4648163,41.6341662,Coffe House Downtown,4,Radovish,22 Октомври
5058440823,22.1959414,41.738556,Кофи Лаб,1,Shtip,Marshal Tito St.
5062450021,21.4378942,42.0131776,Te Flladi,0,Skopje,Dzhon Kenedi
5110720231,21.4375923,42.0011325,Shisha,4,Skopje,Битпазарска
5124642221,20.9798693,42.0087006,Били Кафе,3,Tetovo,Boris Kirdič St
5176248987,21.4192046,41.9927714,Изи,0,Skopje,Vasil Gjorgov
5284221296,21.4216953,42.0013652,Laika,3,Skopje,Miroslav Krlezha
5288522422,21.4230134,41.9958526,Еу ејџ,4,Skopje,Коста Шахов
5292130834,21.4444199,41.9768128,63,0,Skopje,Народни Херои
5333583388,21.3991821,42.0034483,Giovani,3,Skopje,Nikola Rusinski
5407742721,22.6382644,41.4372542,BU Coffee to go,4,Strumica,Ленинова
5534803022,21.4218407,42.0023198,Кахава,3,Skopje,Mihail Cokov
5570347724,20.8909814,41.8649667,Kafe Bar “Bonton”,2,Dobri Dol,R1206
5604182920,21.4253762,41.9986406,Mikel,1,Skopje,Boulevard Partizanski Odredi
5618221222,22.6383287,41.4403734,Conept Cafe,2,Strumica,Ленинова
5622210754,21.4181784,42.0087916,Централ Парк,3,Skopje,Булевар Илинден
5672631206,21.7279322,42.132763,Rafaela,1,Kumanovo,Пиринска
5690140438,21.4264143,41.9922468,DejaVu,2,Skopje,Sv. Kiril i Metodij
5690140660,21.4266738,41.9922273,Istanbul,1,Skopje,Sv. Kiril i Metodij
5713714222,21.3885778,42.0229571,AvAv Dog Park,4,Bardovci,Улица 2
5772884451,21.7128683,42.1331153,Relax,3,Kumanovo,3 Македонска Ударна Бригада
5772884452,21.712736,42.1333648,Donita,2,Kumanovo,Пролетерски Бригади
5790395954,20.9632819,41.5129092,Kvadrat,3,Kichevo,Marsal Tito
5790395956,21.5548027,41.3462162,Alfa1,2,Prilep,Ilindenska
5836414523,20.8120095,41.1246421,Café Bistro,0,Ohrid,Кленоец
5841843563,21.2954889,41.9584413,Fresh,0,Dolna Matka,Ul. 2
5859233985,21.4341981,42.0128215,Kandi,0,Skopje,Dzhon Kenedi
5863818383,20.9714342,42.0075662,Irish Pub,0,Tetovo,Dervish Cara (JNA St)
5865538987,21.55497,41.346541,Кафеин,1,Prilep,Republikanska
5887799285,20.9600276,41.5129834,Romanse,4,Kichevo,Boulevard Osloboduvanje
5890717252,20.8071883,41.1073742,Liquid,0,Ohrid,Kej Makedonija
5999496386,21.7173139,42.1325071,Julia,3,Kumanovo,3 Македонска Ударна Бригада
5999496486,21.6999903,42.1395687,Mocha Caffe,0,Lopate,11 ти Ноември
6018277485,21.4284228,41.9971825,Squeeze Me,4,Skopje,Boulevard Blazhe Koneski
6032865285,21.4361778,42.0002555,k8,2,Skopje,Gradiste
6043902185,21.7241653,42.1381918,اخر نقطة تاع تران,3,Kumanovo,Октомвриска Револуција
6054032912,21.428439,41.9970171,Manda Coffee Bar,0,Skopje,Vasil Glavinov
6054048726,21.4158769,42.0003534,Paladin M,4,Skopje,Boulevard Partizanski Odredi
6054048730,21.4113168,41.9956195,Woodstock,2,Skopje,Mitroplit Teodosij Gologanov
6089711779,21.3970638,42.0038026,Led Zeppelin,4,Skopje,Nikola Rusinski
6145381755,21.3994796,42.0030494,Sugarland,4,Skopje,Boulevard Partizanski Odredi
6149826387,22.6481556,41.4327076,Кафе за носење - Стори,3,Strumica,Младинска
6228007184,21.393778,42.004566,Krem,4,Skopje,Никола Русински
6307066053,21.423008,42.0012294,fourplay,1,Skopje,Orce Nikolov
6323363585,22.4123739,41.9157357,Кафе станица,3,Kochani,Marshal Tito
6357926785,20.9059889,41.7926372,Кафе Клуб 97,2,Gostivar,Major Chede Filipovski Str.
6374712571,21.4109206,42.0055109,Joy Café & Bakery (Karposh),0,Skopje,Nikola Tesla
6451451785,21.4260361,41.9907255,Coffee O'Clock,0,Skopje,Zheleznichka
6532695790,20.9615869,42.0065846,Saccaria,2,Tetovo,Штипска
6553424136,22.2338614,41.4143541,Queen Maria,1,Demir Kapija,Friendship
6577887485,21.4263142,41.9992458,Веган365Кујна,3,Skopje,Bulevard Kliment Ohridski
6581571196,20.7963625,41.1117759,Liquid,0,Ohrid,Kosta Abrash
6658556783,21.5548403,41.3462335,Amsterdam,1,Prilep,Ilindenska
6680280012,21.4368049,41.9994044,Boomerang Shisha,3,Skopje,Казанџиска
6777937586,20.7986778,41.1167343,Çaytore Istanbul,1,Ohrid,Goce Delcev
6781168986,21.3368237,41.0248238,Аеро,3,Bitola,Makedonska Falanga
6802029812,21.4297354,41.9973064,Home Brews,2,Skopje,Vasil Iljoski
6814231792,21.4370091,41.9999671,Urban,4,Skopje,Битпазарска
6814246690,21.4364615,42.0003942,Coffe Tearoom Lachi,3,Skopje,Gradiste
6814246723,21.4373153,41.999797,Bomonti,3,Skopje,Битпазарска
6815434688,21.4225095,41.9967222,Toto,0,Skopje,Никола Тримпаре
6815559888,21.4234973,41.9981835,Shakespeare Cafe,4,Skopje,Boulevard Partizanski Odredi
6815925985,21.4223059,41.9974479,Juicy&co,2,Skopje,Borka Taleski-Modernoto
6815931287,21.4192379,42.0005998,Зафир,4,Skopje,Радњанска
