@id,@lon,@lat,name,stars,city,street
1000000270530569,20.7940362,41.1124716,Вија сакра,1,Ohrid,Цар Самоил
1000000279392654,21.4374003,41.9931176,Kуќа,2,Skopje,Mirche Acev
1000000300510419,22.0908504,41.4824789,Пицерија Ема,1,Negotino,Ацо Аџи Илов
1000000302177185,21.2704742,41.0410326,Гламур,0,Dihovo,R2331
1000000305533452,21.441485,41.9944607,Ресторан Кej,1,Skopje,Kej 13 Noemvri
1000000305647156,21.4145693,42.00006,Бравос,2,Skopje,Goran Stefanovski
1000000305673403,20.7902437,41.1110905,Kaнeo,1,Ohrid,Кочо Рацин
1000000332142505,21.5398694,41.3547088,Хотел Салидда,1,Varosh,Jordan Chopela-Kulak
1000000332382509,21.429626,41.9891201,Od Nas Za Vas,1,Skopje,Zheleznichka
1000000333867249,21.5520162,41.3465063,Букефал 19,2,Prilep,Mice Kozaroski-Jandre
1000000337154693,21.5392403,41.3383143,Дониа,0,Prilep,1 Maj
1000000337154810,21.5405702,41.3394004,Лав,0,Prilep,Trajko Nikoloski
1000000338584292,21.5486194,41.3433883,Липа ГА,2,Prilep,Gjorgji Delchev-Goce
1000000344078719,21.3924371,42.0017015,Скара Бар,2,Skopje,Варшавска
1000000357185281,21.5490712,41.3434722,Империјал,3,Prilep,Borka Utot
1000000357827837,21.413163,41.9948513,Воденица,3,Skopje,Naroden Front
1000000357827839,21.4130039,41.9948322,Дукат,0,Skopje,Mitroplit Teodosij Gologanov
1000000358611648,21.3918671,42.0018539,Ресторан 14,0,Skopje,Londonska
1000000360117574,21.4059057,42.0137743,Ден и Ноќ,2,Skopje,Skupi
1000000361977245,21.4198501,41.9867827,Корнер / Баба Цана,2,Skopje,Партенија Зографски
1000000363752338,21.4198115,42.0010431,Skopski Merak,1,Skopje,Дебарца
1000000365651449,22.7708091,41.9659577,Ресторан Македонија,3,Delchevo,Marshal Tito
1000000365998801,21.3905927,42.0440002,Aktiva,2,Vizbegovo,Momin Potok
1000000366523246,22.7730519,41.9642798,Гостилница Кај Мите,0,Delchevo,Marshal Tito
1000000379884574,21.4258146,42.003496,Томче Софка,2,Skopje,Јордан Хаџиконстантинов Џинот
1000000379896010,21.4403078,41.9899916,Калабалак,2,Skopje,Пролет
1000000388864897,20.9012962,40.9445244,мали рај,2,Stenje,R1307
1000000388871332,21.425958,41.9898961,Јавна Соба,3,Skopje,50 Divizija
1000000389055663,20.8865121,42.0130612,бачцло,3,Lisec,R1209
1000000389055666,20.9190809,42.0110805,Шар,1,Gajre,R1209
1000000389881384,21.5874617,41.9825664,Rozenberg,1,Marino,Улица 532
1000000390108507,21.4286482,42.0487648,Imperial,3,Kuchevishte,Александар Урдаревски
1000000397784875,21.4138473,41.9069237,Регент Клуб,3,Markova Sushica,R104
1000000409026453,21.4014254,42.0013528,Restoran Olive,2,Skopje,Pariska
1000000411114144,21.4573278,42.1140737,квин рибник,0,Ljubanci,R2239
1000000429377899,21.5555864,41.3333159,Кермес,3,Prilep,Car Samoil
1000000429377908,21.5555906,41.3335426,Аванти Ин Кисела,3,Prilep,Car Samoil
1000000435270679,21.5221413,41.3436319,Лаки,0,Varosh,Lece Koteski
1000000435274670,21.5274279,41.3450377,Лаки,1,Prilep,Lece Koteski
1000000445237139,21.439194,41.9895322,Ла Тана,0,Skopje,Пролет
1000000445237140,21.4394294,41.9897235,Амиго,3,Skopje,Пролет
1000000445237144,21.4393643,41.989645,Кај Злате,0,Skopje,Пролет
1000000445837935,21.4379661,42.0011507,Галерија 7,0,Skopje,Битпазарска
1000000445839712,21.4428065,41.9923648,Лезет,1,Skopje,Крушевска Република
1000000445927536,22.1861206,41.7441588,Мал-Одмор,1,Shtip,Борис Кидрич
1000000445935972,22.1899973,41.7439712,ЗАКИ 1,3,Shtip,Борис Кидрич
